year,month,date,t2m_c_mean,t2m_c_daily_min_mean,t2m_c_daily_max_mean
2002,12,2002-12,19.115349485426975,12.056374613444007,30.818354966905417
2003,1,2003-01,20.245292766575574,11.289833577473985,30.231837717692088
2003,2,2003-02,20.22125422815799,12.811835394965328,28.541036309136302
2003,3,2003-03,19.30812096772371,5.74640994601782,29.538366360134546
2003,4,2003-04,18.246408669271602,9.51776377360028,27.42487013075089
2003,5,2003-05,13.273093941163268,0.7009758843315694,23.843042670355942
2003,6,2003-06,9.965095131485555,0.5270826551649179,19.287039015028256
2003,7,2003-07,10.069087997217764,-0.9903632269964646,22.438752746582054
2003,8,2003-08,11.441598937332003,-4.276828002929676,24.840122816297765
2003,9,2003-09,16.702972831255124,5.074705335829037,28.027373250325525
2003,10,2003-10,18.873869103143477,4.522879197862437,31.492657131618955
2003,11,2003-11,19.084906760321758,8.180123562283029,29.079455905490477
2003,12,2003-12,21.50596177250401,11.879201592339427,32.01321818033853
2004,1,2004-01,19.784270314589207,12.285866292317735,27.816252475314684
2004,2,2004-02,18.890957764860616,12.268052164713538,29.345000881618944
2004,3,2004-03,16.96746207981272,8.825269826253248,24.86051601833765
2004,4,2004-04,15.359617192303688,5.3550594753689325,22.96102947658966
2004,5,2004-05,12.972773976024087,3.4303965250651345,21.465818023681663
2004,6,2004-06,9.142286059532637,-0.77594265407987,18.005611843533018
2004,7,2004-07,8.19898882402174,-2.3684312608506843,20.964337327745227
2004,8,2004-08,13.664447747963152,-1.7743235270181685,25.650374348958337
2004,9,2004-09,14.737405127066154,0.7784888373481067,27.61377936469188
2004,10,2004-10,18.423730889870683,4.402850680881102,30.031711493598095
2004,11,2004-11,20.707882900473464,8.346903822157174,30.91809692382816
2004,12,2004-12,19.46066337457836,10.215877956814268,27.439774068196584
2005,1,2005-01,19.960233620902216,12.965099080403661,29.253168402777817
2005,2,2005-02,20.02909855312771,11.227657741970518,29.257975090874538
2005,3,2005-03,17.540059702427698,10.602426486545141,27.4569785224067
2005,4,2005-04,15.006472952571926,5.694091457790819,23.905496554904516
2005,5,2005-05,13.332917688112275,3.164851803249803,23.061671956380223
2005,6,2005-06,12.2415444352892,0.9571680704752907,23.459309217664895
2005,7,2005-07,10.998203012336546,0.739474487304733,23.23962673611112
2005,8,2005-08,14.401577381876962,1.2397810194227645,26.31903483072915
2005,9,2005-09,18.669518463699944,5.512807888454859,31.502629937065933
2005,10,2005-10,19.538479312545803,9.256144205729129,30.83440212673611
2005,11,2005-11,18.94618718794834,5.722484334309911,32.8404591878255
2005,12,2005-12,19.1609458914225,9.44430236816413,28.781394195556686
2006,1,2006-01,18.973691088495343,13.318396674262146,26.91308831108944
2006,2,2006-02,18.47776431028177,12.37347615559895,25.512442694770016
2006,3,2006-03,15.814255936142956,6.477290174696179,23.531720987955737
2006,4,2006-04,14.34014631012343,3.148926968044748,22.83628777398002
2006,5,2006-05,9.311445744832383,-1.3484364827473883,19.28687438964846
2006,6,2006-06,8.783356850235577,-2.7830993652343636,20.25055338541671
2006,7,2006-07,10.84199436055576,0.21026645236543118,21.092929416232664
2006,8,2006-08,10.004304297024476,-0.8969356960720347,21.456713867187545
2006,9,2006-09,15.21268666161427,0.9241762797038291,27.00432230631509
2006,10,2006-10,18.602458483970622,4.3766771104600934,31.04263297186958
2006,11,2006-11,18.032362518781497,7.530003356933548,28.81084628634983
